datetime,fracyear,mjd,phase,ssn,sai,OSF_SSN_source,OSF_SSN_loss_frac,OSF_SSN_loss_abs,OSF_SSN,B_GEO_min,B_GEO,B_GEO_max,V_GEO_min,V_GEO,V_GEO_max,OSF_GEO_min,OSF_GEO,OSF_GEO_max,OSF_OMNI
1763-06-30 12:00:00.000000,1763.4945205479453,-34837.5,4.605554631053712,75.2,0.5513256134037656,9.190620214237597,1.1066452072019923,8.954859104809897,8.091897065592581,,,,,,,,,,
1764-06-30 08:00:00.000013,1764.495446265938,-34471.666666666664,5.182859891470763,60.574999999999996,0.33093822889993096,7.946084088489553,0.951101812343131,7.920450782835883,8.327658175020284,,,,,,,,,,
1765-06-30 12:00:00.000000,1765.4945205479453,-34106.5,5.759113114966772,34.85,0.1905632158417817,6.032593139522546,0.8209721669329135,6.857819807911143,8.353291480673956,,,,,,,,,,
1766-06-30 12:00:00.000000,1766.4945205479453,-33741.5,0.06220039616236117,19.016666666666666,0.1288660675780401,4.970018520651232,0.6602666452314014,4.9705300986922145,7.5280648122853595,,,,,,,,,,
1767-06-30 12:00:00.000000,1767.4945205479453,-33376.5,0.7522655815509912,63.04999999999999,0.31967181508091397,7.8565284264658946,0.8285251035617803,6.236766822969137,7.527553234244377,,,,,,,,,,
1768-06-30 08:00:00.000013,1768.495446265938,-33010.666666666664,1.4439062582304676,116.41666666666667,0.59354203994237,10.858608559485548,1.312734616465911,12.007996835215046,9.147314837741135,,,,,,,,,,
1769-06-30 12:00:00.000000,1769.4945205479453,-32645.5,2.134286541877261,176.83333333333334,0.9137560838032308,13.64799509050335,1.5751754191053546,12.598137324290525,7.997926562011635,,,,,,,,,,
1770-06-30 12:00:00.000000,1770.4945205479453,-32280.5,2.8243517272658916,167.99166666666665,0.8801790608019985,13.378970044635015,1.5892634177370983,14.379312644422162,9.047784328224461,,,,,,,,,,
1771-06-30 12:00:00.000000,1771.4945205479453,-31915.5,3.514416912654521,135.975,0.7702722873508266,12.464120783457725,1.4215342835780966,11.439714312070619,8.047441728437315,,,,,,,,,,
1772-06-30 08:00:00.000013,1772.495446265938,-31549.666666666668,4.206057589333991,110.825,0.5125022968342744,10.766747669539404,1.2052060319541624,10.933446171400902,9.071848199824421,,,,,,,,,,
1773-06-30 12:00:00.000000,1773.4945205479453,-31184.5,4.896437872980791,57.95000000000001,0.2548172435150207,8.323657843263481,1.0272818144292017,9.148098339487008,8.905149697962923,,,,,,,,,,
1774-06-30 12:00:00.000000,1774.4945205479453,-30819.5,5.586503058369422,51.025,0.17268040941874993,6.811418741902471,0.8598375147013619,6.9480969170480265,8.080709201739394,,,,,,,,,,
1775-06-30 12:00:00.000000,1775.4945205479453,-30454.5,6.276568243758052,11.683333333333332,0.05641381403975825,3.9450445155024525,0.6587761913762229,5.233338503874034,7.944031026593837,,,,,,,,,,
1776-06-30 08:00:00.000013,1776.495446265938,-30088.666666666668,0.6926095151510179,33.03333333333333,0.14028686547811925,6.130092569544621,0.7855569346006278,5.228460385253737,6.655737038222256,,,,,,,,,,
1777-06-30 12:00:00.000000,1777.4945205479453,-29723.5,1.3906350200709305,154.16666666666666,0.5850600022106687,12.888673711049327,1.2768308086934161,9.649481855976186,7.55736922251314,,,,,,,,,,
1778-06-30 12:00:00.000000,1778.4945205479453,-29358.5,2.088341937357377,257.28333333333336,0.9547415796657474,16.731910071099257,1.566364710578947,16.91135226754136,10.796561077586281,,,,,,,,,,
1779-06-30 12:00:00.000000,1779.4945205479453,-28993.5,2.7860488546438233,209.88333333333333,0.7826058708324094,15.046900895261437,1.5903122626135533,16.884534350309476,10.61711888114418,,,,,,,,,,
1780-06-30 08:00:00.000013,1780.495446265938,-28627.666666666668,3.485348710097588,141.325,0.5674367869302207,12.681094285313664,1.431482333547027,12.567678285090219,8.77948542609614,,,,,,,,,,
1781-06-30 12:00:00.000000,1781.4945205479453,-28262.5,4.1833742150175,113.48333333333335,0.4206729740729493,10.823658790984656,1.210743673894103,10.767024144480287,8.892901426319588,,,,,,,,,,
1782-06-30 12:00:00.000000,1782.4945205479453,-27897.5,4.8810811323039465,64.10000000000001,0.24603876907879083,8.173498193303157,1.0314716846808263,9.231193050147551,8.949536072823955,,,,,,,,,,
1783-06-30 12:00:00.000000,1783.4945205479453,-27532.5,5.5787880495903925,38.0,0.1427451603204176,6.180801724148165,0.8615818892263367,6.799467464337942,7.891841215979563,,,,,,,,,,
1784-06-30 08:00:00.000013,1784.495446265938,-27166.666666666668,6.278087905044158,16.94166666666667,0.07230171712338378,4.265697471756111,0.6582998545286369,4.787930357673666,7.273175475789786,,,,,,,,,,
1785-06-30 12:00:00.000000,1785.4945205479453,-26801.5,0.45180803654935486,40.15833333333333,0.19137475311842025,6.78344586613993,0.6825942034883457,4.608154279929385,6.750942589872231,,,,,,,,,,
1786-06-30 12:00:00.000000,1786.4945205479453,-26436.5,0.9067319905921536,138.09166666666667,0.5739204724125379,12.029414741619718,0.9397818317208823,8.388712704368611,8.926234176082776,,,,,,,,,,
1787-06-30 12:00:00.000000,1787.4945205479453,-26071.5,1.3616559446349523,220.04999999999998,0.9067202754967347,15.341483853381925,1.2572994595109168,15.800402108732857,12.566936213333882,,,,,,,,,,
1788-06-30 08:00:00.000013,1788.495446265938,-25705.666666666668,1.8176185378422307,218.1666666666667,0.9447571317720674,15.681631926583123,1.5144486044478374,18.33697089909663,12.108017957982948,,,,,,,,,,
1789-06-30 12:00:00.000000,1789.4945205479453,-25340.5,2.2727502197179277,196.8416666666667,0.8290533679079203,14.626156779093112,1.601728332547466,15.140623749502438,9.45267898546944,,,,,,,,,,
1790-06-30 12:00:00.000000,1790.4945205479453,-24975.5,2.727674173760726,149.82500000000002,0.6425619277349203,12.772142300943374,1.5919107324088357,14.2288356353198,8.938212015060113,,,,,,,,,,
1791-06-30 12:00:00.000000,1791.4945205479453,-24610.5,3.1825981278035247,110.96666666666665,0.4799955165208875,10.944639344848957,1.5100553312486897,11.297507169603067,7.481518680683688,,,,,,,,,,
1792-06-30 08:00:00.000013,1792.495446265938,-24244.666666666668,3.638560721010803,100.06666666666666,0.42321589977351276,10.242070063879586,1.3790483814504104,9.830754424794765,7.1286508559295765,,,,,,,,,,
1793-06-30 12:00:00.000000,1793.4945205479453,-23879.5,4.0936924028865,78.15833333333332,0.3380272269919637,9.066853148396783,1.2326374960908062,9.29404542102312,7.539966495014397,,,,,,,,,,
1794-06-30 12:00:00.000000,1794.4945205479453,-23514.5,4.5486163569292986,68.325,0.3071423142275475,8.120681660752942,1.1215779186116475,8.201846091622908,7.312774222388059,,,,,,,,,,
1795-06-30 12:00:00.000000,1795.4945205479453,-23149.5,5.003540310972097,35.449999999999996,0.22408643896674993,6.403301908967751,0.9980604237539759,7.217583532945948,7.231609791518093,,,,,,,,,,
1796-06-30 08:00:00.000013,1796.495446265938,-22783.666666666668,5.4595029041793754,26.7,0.20139786871891827,5.135207450372541,0.888552431298627,5.7021325457087375,6.417328167539896,,,,,,,,,,
1797-06-30 12:00:00.000000,1797.4945205479453,-22418.5,5.914634586055072,10.666666666666666,0.10227948997762204,3.4315660097579173,0.772224062373391,4.517822026938908,5.850403072203699,,,,,,,,,,
1798-06-30 12:00:00.000000,1798.4945205479453,-22053.5,0.09854805852517877,6.7749999999999995,0.08815633678832309,2.985581621510802,0.6623496499386587,3.155531134150583,4.7641470550227085,,,,,,,,,,
1799-06-30 12:00:00.000000,1799.4945205479453,-21688.5,0.6175962744224542,11.275,0.1420730313242626,3.519943186837169,0.7315275324550319,3.3607819917903554,4.594197542382928,,,,,,,,,,
1800-06-30 12:00:00.000000,1800.4945205479453,-21323.5,1.1366444903197297,24.125,0.30799044655616087,5.060473787100273,1.1053797286445695,5.25426639133038,4.753358737429741,,,,,,,,,,
1801-06-30 12:00:00.000000,1801.4945205479453,-20958.5,1.6556927062170053,56.65,0.6878478364210111,7.5852108699450564,1.455474679960509,6.636333058477512,4.559566133199634,,,,,,,,,,
1802-06-30 12:00:00.000000,1802.4945205479453,-20593.5,2.1747409221142804,75.05,0.89997128530507,8.719973508508982,1.582933277870481,8.719499229297817,5.508443944667177,,,,,,,,,,
1803-06-30 12:00:00.000000,1803.4945205479453,-20228.5,2.693789138011556,71.75,0.8824728721704997,8.631199991648819,1.5928386039678355,8.774817613095347,5.508918223878343,,,,,,,,,,
1804-06-30 08:00:00.000013,1804.495446265938,-19862.666666666668,3.2140223954976364,79.10833333333333,0.9577158342777392,9.00762246015237,1.502517692987146,8.061459083348394,5.365300602431814,,,,,,,,,,
1805-06-30 12:00:00.000000,1805.4945205479453,-19497.5,3.733307619712675,70.40833333333333,0.8698849490098071,8.566854834601342,1.3466230231627305,8.499162704301176,6.311463979235789,,,,,,,,,,
1806-06-30 12:00:00.000000,1806.4945205479453,-19132.5,4.252355835609951,46.85,0.559847006166884,6.824541921423235,1.1939033436174862,7.616095808632892,6.3791561095359555,,,,,,,,,,
1807-06-30 12:00:00.000000,1807.4945205479453,-18767.5,4.771404051507226,16.75,0.23997256987164797,4.486666033468069,1.0613955303577982,5.930656024194433,5.587602222326298,,,,,,,,,,
1808-06-30 08:00:00.000013,1808.495446265938,-18401.666666666668,5.291637308993306,13.566666666666668,0.15459711215220437,3.6624535875616826,0.9265070825827908,3.839086080054022,4.143612231599934,,,,,,,,,,
1809-06-30 12:00:00.000000,1809.4945205479453,-18036.5,5.810922533208345,4.216666666666666,0.06357462570725882,2.5560174863870455,0.8047325382827046,3.1923576747681164,3.966979739107595,,,,,,,,,,
1810-06-30 12:00:00.000000,1810.4945205479453,-17671.5,0.044044146377038074,0.0,0.0002583829687916076,1.4322058542837586,0.659226150428972,2.1956446894919273,3.3306395507265236,,,,,,,,,,
1811-06-30 12:00:00.000000,1811.4945205479453,-17306.5,0.5326798128705323,2.3583333333333334,0.03311334364613034,2.087954672709921,0.6872287873875734,1.7642542347061896,2.5672007155183545,,,,,,,,,,
1812-06-30 08:00:00.000013,1812.495446265938,-16940.666666666668,1.0224310859085308,8.258333333333333,0.09148491693841769,2.9509766348281117,1.0231158256666983,2.957726720606559,2.890901153522085,,,,,,,,,,
1813-06-30 12:00:00.000000,1813.4945205479453,-16575.5,1.5112898737109277,20.325000000000003,0.24400116703151034,4.555453139083399,1.3581498998498027,3.9171094838077236,2.884151067743638,,,,,,,,,,
1814-06-30 12:00:00.000000,1814.4945205479453,-16210.5,1.999925540204422,23.225000000000005,0.31768534907965434,5.176431027516025,1.549409267988672,5.457785970287313,3.522494723019313,,,,,,,,,,
1815-06-30 12:00:00.000000,1815.4945205479453,-15845.5,2.4885612066979164,59.008333333333326,0.7062436311785797,7.750173233160973,1.59845834602707,5.180826932377799,3.241139780248025,,,,,,,,,,
1816-06-30 08:00:00.000013,1816.495446265938,-15479.666666666666,2.978312479735917,76.35000000000001,0.9318970952224982,8.951120610830811,1.5590566741645393,9.05887710477185,5.8104860810312,,,,,,,,,,
1817-06-30 12:00:00.000000,1817.4945205479453,-15114.5,3.467171267538312,68.43333333333334,0.7990431452855936,8.262051697108863,1.4377032241071799,8.198832713570928,5.702729587090159,,,,,,,,,,
1818-06-30 12:00:00.000000,1818.4945205479453,-14749.5,3.955806934031806,50.133333333333326,0.5994770710589674,7.123065160963852,1.270476784241895,7.325503798115731,5.765948570628094,,,,,,,,,,
1819-06-30 12:00:00.000000,1819.4945205479453,-14384.5,4.4444426005253,39.96666666666666,0.4711810783960854,6.300744019967607,1.147009627071555,6.381399454005444,5.5635099334762135,,,,,,,,,,
1820-06-30 08:00:00.000013,1820.495446265938,-14018.666666666666,4.934193873563301,26.0,0.3330671877424281,5.29818821811538,1.0169806218135384,5.5759567781519985,5.482854499438377,,,,,,,,,,
1821-06-30 12:00:00.000000,1821.4945205479453,-13653.5,5.423052661365696,11.016666666666667,0.133501772321102,3.4606749441043156,0.8967938833584301,4.667889232810465,5.205085939401758,,,,,,,,,,
1822-06-30 12:00:00.000000,1822.4945205479453,-13288.5,5.91168832785919,6.583333333333333,0.07100054895972784,2.789640487310935,0.7731475650999738,3.0909447323175234,3.9978716506956093,,,,,,,,,,
1823-06-30 12:00:00.000000,1823.4945205479453,-12923.5,0.14134582331813272,2.983333333333333,0.04047600403804664,2.4205996750278014,0.6648022958511787,2.4574864980706965,3.696567405689021,,,,,,,,,,
1824-06-30 08:00:00.000013,1824.4954462659382,-12557.666666666666,0.7323059798577554,14.241666666666667,0.11567005573862643,3.822470006254782,0.814148903625932,2.979524933982455,3.6596805826461254,,,,,,,,,,
1825-06-30 12:00:00.000000,1825.4945205479453,-12192.5,1.3221892158387616,27.674999999999997,0.23072987724868502,5.365192476178648,1.2306996301646576,5.541379728278038,4.502625654918452,,,,,,,,,,
1826-06-30 12:00:00.000000,1826.4945205479453,-11827.5,1.9118032216801155,60.449999999999996,0.4810944438276608,7.78500530528227,1.532510220291942,6.630311069783757,4.326438402819061,,,,,,,,,,
1827-06-30 12:00:00.000000,1827.4945205479453,-11462.5,2.5014172275214688,82.58333333333333,0.7042894345729817,9.493955369551964,1.598106310509906,8.759432658037124,5.481132638317573,,,,,,,,,,
1828-06-30 08:00:00.000013,1828.4954462659382,-11096.666666666666,3.0923773840610917,106.95833333333331,0.8593616858345022,10.54061376522895,1.5316962915611971,9.520496248960823,6.215655349832414,,,,,,,,,,
1829-06-30 12:00:00.000000,1829.4945205479453,-10731.5,3.682260620042098,111.60833333333333,0.9188845529522321,10.919506729327336,1.3640929063621563,9.870266438695516,7.235772866100541,,,,,,,,,,
1830-06-30 12:00:00.000000,1830.4945205479453,-10366.5,4.271874625883452,118.19166666666668,0.7653372510145093,10.883688062678024,1.1891382645720434,9.852026167153268,8.285013156732361,,,,,,,,,,
1831-06-30 12:00:00.000000,1831.4945205479453,-10001.5,4.861488631724805,79.7,0.37106061893450476,9.378077154612493,1.0368172223218475,9.65968914895648,9.31667505225712,,,,,,,,,,
1832-06-30 08:00:00.000013,1832.4954462659382,-9635.666666666666,5.452448788264428,45.900000000000006,0.18164107287409406,6.701120544884676,0.8901473770013073,8.042537682042786,9.035063057913133,,,,,,,,,,
1833-06-30 12:00:00.000000,1833.4945205479453,-9270.5,6.042332024245434,14.191666666666668,0.065143370070079,4.057896734078495,0.732197382935974,5.63326740841286,7.6936459207550225,,,,,,,,,,
1834-06-30 12:00:00.000000,1834.4945205479453,-8905.5,0.3829004481821977,22.083333333333332,0.09338435970558738,4.8122065370976905,0.6786452609263235,4.152138501026213,6.118275246420658,,,,,,,,,,
1835-06-30 12:00:00.000000,1835.4945205479453,-8540.5,1.0302309881846228,94.72500000000001,0.4079415483243069,10.196328937497187,1.028733821272251,6.973110986893228,6.778343282492136,,,,,,,,,,
1836-06-30 08:00:00.000013,1836.4954462659382,-8174.666666666667,1.6790394517943588,202.43333333333337,0.8332153086416897,14.88775401830182,1.4712099452609377,14.71439635426722,10.001561233096094,,,,,,,,,,
1837-06-30 12:00:00.000000,1837.4945205479453,-7809.5,2.3266655765182467,230.49166666666665,0.9417129756655337,15.892526765412706,1.602891522721409,16.309291244588657,10.174918897130693,,,,,,,,,,
1838-06-30 12:00:00.000000,1838.4945205479453,-7444.5,2.9739961165206723,171.95000000000002,0.7110370948243155,13.68214429586776,1.560092026359176,15.22361889943276,9.758154417954742,,,,,,,,,,
1839-06-30 12:00:00.000000,1839.4945205479453,-7079.5,3.621326656523097,142.79166666666666,0.5752450737921457,12.225785402667684,1.3849464184671705,11.379661280630566,8.21667981438974,,,,,,,,,,
1840-06-30 08:00:00.000013,1840.4954462659382,-6713.666666666667,4.270135120132833,107.73333333333333,0.4350251600840474,10.5473068649807,1.189562926258836,10.780775570726032,9.062803936426858,,,,,,,,,,
1841-06-30 12:00:00.000000,1841.4945205479453,-6348.5,4.917761244856721,61.20833333333332,0.2660068993022409,8.15413301672251,1.0214640329502196,9.01884837300141,8.829335230681526,,,,,,,,,,
1842-06-30 12:00:00.000000,1842.4945205479453,-5983.5,5.565091784859146,40.31666666666667,0.15914086223621512,6.261207051559207,0.8646786342811756,6.886836635567169,7.964619874402624,,,,,,,,,,
1843-06-30 12:00:00.000000,1843.4945205479453,-5618.5,6.2124223248615715,17.891666666666666,0.10028417947322922,4.773706595556282,0.678882688180493,4.982313456873666,7.338990290394662,,,,,,,,,,
1844-06-30 08:00:00.000013,1844.4954462659382,-5252.666666666667,0.45211487352531293,24.916666666666668,0.13490024088079594,5.5051417604415285,0.682611787641596,4.867283779092455,7.130383429077279,,,,,,,,,,
1845-06-30 12:00:00.000000,1845.4945205479453,-4887.5,0.9586518380854795,66.78333333333333,0.29085969198723133,8.137520980694514,0.9771778739703507,7.5909536259288615,7.768241410426352,5.158774931693989,5.862410860655738,6.484729849726777,331.02841530054644,369.7594603825136,402.13831967213116,4.746187399593753,6.011583215350271,7.148970694430569,
1846-06-30 12:00:00.000000,1846.4945205479453,-4522.5,1.4649576127941806,102.52499999999998,0.4499334325705118,10.221712295442531,1.3269228316026165,11.03310959094283,8.314808765192005,5.493089041095891,6.165388698630137,6.823106164383561,373.3292808219178,402.11746575342465,433.1311643835616,5.597322353088022,6.739942470682111,7.921801951079511,
1847-06-30 12:00:00.000000,1847.4945205479453,-4157.5,1.9712633875028818,164.09166666666667,0.7346243830867863,13.248203497780645,1.5439127820393075,11.584612876957367,7.503411469691704,6.762066780821917,7.449929794520548,8.401395547945205,336.5210616438356,371.5662671232877,396.81592465753425,6.6592104419660005,7.977202668933781,9.525869264260287,
1848-06-30 08:00:00.000013,1848.4954462659382,-3791.6666666666665,2.4787251114689086,207.86666666666667,0.9631843247807383,15.303979357078177,1.598727687133338,14.655540050115492,9.167002090514982,6.90119006849315,7.592171232876712,8.43288698630137,363.62671232876716,392.66501141552516,416.27505707762555,7.200610862645928,8.443298813278211,9.840660524179766,
1849-06-30 12:00:00.000000,1849.4945205479453,-3426.5,2.9852620760290747,183.03333333333333,0.8085942742730153,13.941737525148177,1.5573896968006913,15.2864673019827,9.815441397477668,6.008692964480875,6.816685450819672,7.907525273224043,321.16714480874316,371.28528005464483,405.39477459016393,5.588767989983984,7.198297292685506,9.01441561922908,
1850-06-30 12:00:00.000000,1850.4945205479453,-3061.5,3.4915678507377756,126.54166666666667,0.6039956283466079,11.941027227049938,1.4293539487000033,12.107645103265288,8.470711620643147,5.691671232876712,6.196299657534246,6.705342465753425,347.5688356164384,375.56147260273974,399.2522260273972,5.554086079372221,6.487485860907102,7.3987528203782364,
1851-06-30 12:00:00.000000,1851.4945205479453,-2696.5,3.997873625446477,122.50833333333334,0.5450041532976296,11.309067549546201,1.2560802439879495,10.430608096599675,8.3040937444278,5.719734589041096,6.515200342465754,7.489142123287672,342.8428082191781,387.39811643835617,414.86472602739724,5.531678860453592,7.021249683945943,8.59326737190092,
1852-06-30 08:00:00.000013,1852.4954462659382,-2330.6666666666665,4.505335349412504,102.79166666666664,0.45340864513087636,10.26317860429439,1.1321440151316722,10.395972646035545,9.182553197374327,5.295680936073059,6.314287100456621,7.997829337899543,458.767294520548,480.90981735159824,607.9807077625571,6.085501931351808,7.666129979572881,11.076243810757408,
1853-06-30 12:00:00.000000,1853.4945205479453,-1965.5,5.0118723139726695,74.14166666666667,0.3336818101442845,8.707773940617887,0.9957871541687714,9.01163391550074,9.049759155633172,5.3475303961748635,6.333820696721311,7.971256147540983,377.8035519125683,417.352424863388,498.45372267759564,5.461936384355312,7.114197127084717,10.155158451524663,
1854-06-30 12:00:00.000000,1854.4945205479453,-1600.5,5.5181780886813705,39.13333333333334,0.1949720710131193,6.391823849299952,0.875285888119611,7.6551621318276215,8.74589918075032,4.432902397260274,5.639993150684932,6.709890410958904,403.4722602739726,429.19297945205483,519.4107876712329,4.531270378518762,6.313855085653735,8.530623277423743,
1855-06-30 12:00:00.000000,1855.4945205479453,-1235.5,6.0244838633900715,12.69166666666667,0.07912244506724124,3.940882540252183,0.7377918774162789,5.520572652981327,7.4825608982226495,3.9431609589041097,5.073837328767123,5.894943493150684,380.3020547945206,411.652397260274,474.9852739726028,3.743201986664362,5.422956003952394,7.036084916030416,
1856-06-30 08:00:00.000013,1856.4954462659382,-869.6666666666666,0.2754435721833223,8.216666666666667,0.05362512322488139,3.316793463958078,0.6724871433478515,3.9696047120880156,5.902870785493505,4.472628424657534,4.96565296803653,5.450762557077626,325.5446917808219,347.3055936073059,365.5887557077625,3.9074573268552997,4.695556486245803,5.464545808382962,
1857-06-30 12:00:00.000000,1857.4945205479453,-504.5,0.8363142660993622,43.18333333333334,0.23347929181144875,6.677537118456996,0.889062418483346,4.667630629470009,5.250059537363567,4.676275273224044,5.705621926229508,6.542573770491803,316.27684426229507,365.2420423497268,398.3122609289618,4.041521283440181,5.771171088347992,7.180866503622616,
1858-06-30 12:00:00.000000,1858.4945205479453,-139.5,1.3969289715654176,104.10000000000001,0.5726007985297471,10.64112374248779,1.2810728130543945,9.300545100056238,7.259966026350554,6.419957191780822,6.858102739726028,7.351099315068493,370.92739726027395,389.29366438356163,403.95376712328766,6.708797250544199,7.474948992929772,8.281076077940096,
1859-06-30 12:00:00.000000,1859.4945205479453,225.5,1.9575436770314731,178.225,0.9156896999463364,13.645591960227263,1.5412817795245732,13.25586279198107,8.600544668782108,7.461138698630137,8.19553595890411,9.009736301369863,334.32020547945206,361.5414383561644,387.14554794520546,7.432228656155287,8.733762250912095,10.147028771228186,
1860-06-30 08:00:00.000013,1860.4954462659382,591.3333333333334,2.519438324747451,182.03333333333333,0.9630755057242015,14.016906943782466,1.597612840067622,14.36297691776042,8.990273837028301,7.265293378995434,7.900933789954338,8.582787671232877,343.2416095890411,367.361700913242,390.27928082191784,7.344408022000899,8.467812657655026,9.65965137708805,
1861-06-30 12:00:00.000000,1861.4945205479453,956.5,3.080309018663491,146.64166666666668,0.7911651949671216,12.625969182159393,1.5345910916456647,13.265318242606103,8.644203863050347,6.578899931693989,7.190104849726776,7.926626707650273,345.28292349726775,375.7282786885246,400.61120218579237,6.569258349337221,7.715352337749135,8.97477441611359,
1862-06-30 12:00:00.000000,1862.4945205479453,1321.5,3.6409237241295465,112.26666666666667,0.6201556690157138,11.098619123018796,1.3782396877220673,11.032608583400924,8.004854802603635,6.214099315068493,6.823116438356164,7.617619863013699,375.1422945205479,409.11232876712324,427.36969178082194,6.504303677663688,7.661642497127784,8.911099839471444,
1863-06-30 12:00:00.000000,1863.4945205479453,1686.5,4.201538429595602,83.55833333333335,0.4638956360931759,9.526249685676248,1.2063092844134933,9.73595979557289,8.070865342221508,5.949260273972603,6.506705479452054,7.160921232876713,418.7258561643836,438.44914383561644,464.4815068493151,6.625356894038992,7.552768835163184,8.69389422649382,
1864-06-30 08:00:00.000013,1864.4954462659382,2052.3333333333335,4.76343307731158,89.19166666666666,0.44378567303539934,9.449606883129418,1.0635702983220159,8.360891215599436,7.861155232324867,5.428277397260274,6.259544520547945,7.128182077625571,421.7830479452055,442.277397260274,498.78527397260274,5.970835452679904,7.257751763238677,8.963077995808325,
1865-06-30 12:00:00.000000,1865.4945205479453,2417.5,5.32430377122762,57.875,0.25552970217163734,7.8401319180192575,0.919121148726503,8.22601562242849,8.949870899854849,5.168211407103826,6.104323428961749,7.015964822404372,451.64299863387976,471.94470628415297,548.6722336065574,5.860971927171918,7.302178851341307,9.19238490456545,
1866-06-30 12:00:00.000000,1866.4945205479453,2782.5,5.8849184766936755,30.966666666666665,0.11875936865614511,5.343265004131483,0.7815385576396371,6.693086200372889,8.563987195445618,4.818005136986302,5.821431506849315,6.697739726027398,429.9892123287671,449.4960616438356,525.0080479452055,5.2314441936482,6.730056288696689,8.55523225513187,
1867-06-30 12:00:00.000000,1867.4945205479453,3147.5,0.15543266405372955,13.799999999999999,0.0700325856738035,4.145869169310566,0.6656095817577588,4.801818013461359,7.214165999204212,4.542354452054795,5.435313356164384,6.159623287671233,387.0690068493151,414.2030821917808,459.6625,4.5428053541124624,5.91408984314974,7.276256541878395,
1868-06-30 08:00:00.000013,1868.4954462659382,3513.3333333333335,0.6933933982038242,62.68333333333334,0.26576491111738293,8.040559699928451,0.7861215380264209,5.155555756641852,6.558217155053418,5.3886381278538815,6.327343036529681,7.680362442922376,362.95005707762556,404.16152968036533,462.8761415525114,5.362057899571293,6.969067157943604,9.391947294537829,
1869-06-30 12:00:00.000000,1869.4945205479453,3878.5,1.2303737938862187,123.44166666666666,0.5599686622265442,11.8869247470897,1.1688177709433236,11.037404634686744,9.443221098340018,6.752302595628415,7.634789275956284,9.164303620218579,332.65956284153003,389.62465846994536,420.0688524590164,6.5923454245039945,8.45604019540205,10.848870692371989,
